Post Link,Title,CreationDate,AcceptedAnswerId,Score,ViewCount,Tags,Body,TagName
"36517","fondamental question about regularization techniques to solve overfitting problem in neural networks","2022-07-28 23:46:38","36521","1","118","<neural-networks><overfitting><bert>","<p>I have a text classification neural network based on BERT that overfits. The accuracy on the training dataset is 95%, whereas it is 68% on the validation dataset.</p>
<p>Using some classical regularization techniques (dropout=0.5) and weight_decay=0.7, I have an accuracy of 84% on the training dataset and 70% on the validation dataset.</p>
<p>My question is: Do regularization techniques usually improve the validation accuracy? Or they will only reduce the training accuracy to a closer level to the validation accuracy?</p>
<p>As my objective is improve the validation accuracy to 90%, and I am wondering if there is any hope that solving the overfitting problem would increase validation accuracy, so should I continue investigating on the regularization techniques or thinking about changing the whole model.</p>
","bert"
"36418","Hot to calculate Maximum Normalized log Probability for Active Learning with BERT","2022-07-20 07:06:37","","0","327","<neural-networks><deep-learning><natural-language-processing><definitions><bert>","<p>I have encountered difficulties understanding the calculation of Maximum Normalized Log Probabilities acording to <a href=""https://aclanthology.org/W17-2630.pdf"" rel=""nofollow noreferrer"">Shen et al.</a>.</p>
<p><a href=""https://i.sstatic.net/jmIcm.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/jmIcm.png"" alt=""formular for MNLP"" /></a></p>
<p>With n being the sequence length, yi the label of word i. Xij is the representation (the input).</p>
<p>Let me describe my setting. I'm using the implementation of BERT provided by pytorch to finetune a BERT-Base model for sequence labeling. The goal is to determine a label for each word in the sequence. There are three possible labels for each word. The basic model is set up and runs no problem. Implementing Active Learning based on Maximum Normalized Log Probability is not the problem. Im just not sure if i understand the formular correcly. The Model output is a 128 long (since each sequence is 128 words. Overflow from wordPiece Tokenization is not relevant) list of Labels.</p>
<p>So far i'm using the softmax-function to get the probability for each label instead of the logits the BERT-Model provides as i hand it the unlabeled data. Then i calculate the log probabilities for every label via the log10 function. In the end I sum up the maxima of the predictions  over all the words (=the probability of the predicted label for each word) and average them. This is my MNLP value i use to identify the most uncertain instances.</p>
<p>Am i doing it right? My main problem is the max with lowered yi ... yn. As far as i understand it, its used to indicate that only the maximum of the label likelihoods per word is relevant, aka. the probability of the predicted label.</p>
","bert"
"35886","Can I use Sentence-Bert to embed event triples?","2022-06-12 08:08:36","","0","48","<natural-language-processing><bert><embeddings><information-retrieval>","<p>I extracted event triples from sentences using OpenIE. Can I concatenate the components in the event triple to make it a sentence and use Sentence-Bert to embed the event?
It seems no one has done this way before so I am questioning my idea.</p>
","bert"
"35166","Does it make sense to add an additional attention layer while fine-tuning Bert?","2022-04-11 11:03:52","","0","856","<neural-networks><deep-learning><natural-language-processing><attention><bert>","<p>I'm fine tuning a Bert/Roberta model for a classification task.
As I need to improve my results, I'm thinking about to add an additional attention layer after Bert model and before dense and dropout layers. Is this a good idea?</p>
","bert"
"34765","Next Sentence Prediction for 5 sentences using BERT","2022-03-09 01:25:58","","0","510","<natural-language-processing><recurrent-neural-networks><bert>","<p>I am given a dataset in which each instance consisting of 5 sentences. The goal is to predict the sequence of numbers which represent the order of these sentences.</p>
<blockquote>
<p>For example, given a story:</p>
<p>He went to the store. He found a lamp he liked. He bought the lamp.
Jan decided to get a new lamp. Jan's lamp broke.</p>
<p>your system needs to provide an answer in the following form:</p>
<p>2   3   4   1   0</p>
<p>where the numbers correspond to the zero-based index of each sentence
in the correctly ordered story. So &quot;2&quot; for &quot;He went to the store.&quot;
means that this sentence should come 3rd in the correctly ordered
target story. In This particular example, this order of indices
corresponds to the following target story:</p>
<p>Jan's lamp broke. Jan decided to get a new lamp. He went to the store.
He found a lamp he liked. He bought the lamp.</p>
</blockquote>
<p>My initial idea is to extended the NSP algorithm used to train BERT, to 5 sentences somehow. I can't find an efficient way to go about doing so. All suggestions would be appreciated.</p>
<p>Thank you!</p>
","bert"
"34739","How do we reduce the output dimensions of BERT?","2022-03-05 17:38:08","","0","2183","<machine-learning><natural-language-processing><transformer><bert>","<p>The output dimensions of BERT are 768-dimensional, is it possible to reduce them to a lower, custom number? For example, if there is another BERT-based transformer model which has a lower count of ouput dimensions, if it's possible to fine tune BERT on MLM to output lower dimension encodings etc.</p>
<p>And if not, are there any possible workarounds for this issue?</p>
","bert"
"32667","Why is BERT/GPT capable of ""for-all"" generalization?","2021-12-07 11:30:31","","0","162","<transformer><bert><logic><gpt><reasoning>","<p>As shown in the figure:</p>
<p><a href=""https://i.sstatic.net/P5U4w.jpg"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/P5U4w.jpg"" alt=""BERT for-all generalization"" /></a></p>
<p>Why does token prediction work when &quot;Socrates&quot; is replaced with &quot;Plato&quot;?</p>
<p>From the point of view of symbolic logic, the above example effectively performs the logic rule:</p>
<pre><code>∀x. human(x) ⇒ mortal(x)
</code></pre>
<p>How might we explain this ability?  Moreover, how is this learned in just a few shots of examples?</p>
<p>I think this question is key to understanding the Transformer's logical reasoning ability.</p>
<p>Below are excerpts from 2 papers:</p>
<p><a href=""https://i.sstatic.net/ifuUG.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/ifuUG.png"" alt=""excerpt 1"" /></a></p>
<p><a href=""https://i.sstatic.net/AodI6.jpg"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/AodI6.jpg"" alt=""excerpt 2"" /></a></p>
","bert"
"32662","Fine tuning BERT for token level classification","2021-12-07 02:08:17","","0","250","<neural-networks><machine-learning><deep-learning><natural-language-processing><bert>","<p>I want to try self-supervised and semi-supervised learning for my task, which relates to token-wise classification for the 2 sequences of sentences (source and translated text). The labels would be just 0 and 1, determining if the word level translation is good or bad on both the source and target sides.</p>
<p>To begin, I used XLMRoberta, as I thought it would be best suited for my problem. First, I just trained normally using nothing fancy, but the model overfits after just 1-2 epochs, as I have very little data to fine-tune on (approx 7k).</p>
<p>I decided to freeze the BERT layers and just train the classifier weights, but it performed worse.</p>
<p>I thought of adding a more dense network on top of BERT, but I am not sure if it would work well or not.</p>
<p>One more thought that occurred to me was data augmentation, where I increased the size of my data by multiple factors, but that performed badly as well. (Also, I am not sure what should be the proper number to increase the data size with augmented data.)</p>
<p>Can you please suggest which approach could be suitable here and if I am doing something wrong? Shall I just use all the layers for my data or freezing is actually a good option? Or you suspect I am ruining somewhere in the code and this is not what is expected.</p>
","bert"
"32184","What is the Intermediate (dense) layer in between attention-output and encoder-output dense layers within transformer block in PyTorch implementation?","2021-10-25 20:05:50","","5","1843","<natural-language-processing><pytorch><transformer><bert>","<p>In PyTorch, transformer (BERT) models have an intermediate dense layer in between attention and output layers whereas the BERT and Transformer papers just mention the attention connected directly to output fully connected layer for the encoder just after adding the residual connection.</p>
<p>Why is there an intermediate layer within an encoder block?</p>
<p>For example,</p>
<blockquote>
<p>encoder.layer.11.attention.self.query.weight<br />
encoder.layer.11.attention.self.query.bias<br />
encoder.layer.11.attention.self.key.weight<br />
encoder.layer.11.attention.self.key.bias<br />
encoder.layer.11.attention.self.value.weight<br />
encoder.layer.11.attention.self.value.bias<br />
encoder.layer.11.attention.output.dense.weight<br />
encoder.layer.11.attention.output.dense.bias<br />
encoder.layer.11.attention.output.LayerNorm.weight<br />
encoder.layer.11.attention.output.LayerNorm.bias<br />
<strong>encoder.layer.11.intermediate.dense.weight<br />
encoder.layer.11.intermediate.dense.bias</strong><br />
encoder.layer.11.output.dense.weight<br />
encoder.layer.11.output.dense.bias<br />
encoder.layer.11.output.LayerNorm.weight<br />
encoder.layer.11.output.LayerNorm.bias</p>
</blockquote>
<p>I am confused by this third (intermediate dense layer) in between attention output and encoder output dense layers</p>
","bert"
"31684","How to fine-tune a model which was pre-trained on a corpus that contains words with different meanings than the meanings of those words on my corpus?","2021-09-14 06:35:49","","1","126","<bert><fine-tuning>","<p>I have a scenario in which we should leverage previously asked questions (not questions pairs, <strong>single question in a column</strong>) to locate similar questions within those questions.</p>
<p>How can I fine-tune my model to manage out of vocabulary, as my data includes domain-specific questions (3300 questions)?.</p>
<p>Right now, I'm using <a href=""https://huggingface.co/sentence-transformers"" rel=""nofollow noreferrer"">hugging face sentence transformers</a>, which is already pre-trained on huge data.</p>
<p>For example, BERT knows that <strong>gold</strong> is a metal, but, in our domain corpus, it's a platform. We have some terminologies which were not exposed openly, how can I fine-tune the model to get related sentences (handling OOV).</p>
","bert"
"30049","Training and Evaluating BERT and XLNET","2021-08-06 11:35:30","","0","196","<deep-learning><natural-language-processing><bert><text-classification>","<p>I am thinking about a project and have a few questions before I accept it. Would be grateful I anyone experienced of you could give me some advice.</p>
<p>In the project, I have been given a data set with (rather small) 30.000 text documents, which are labeled with 0 and 1. I want to train and evaluate (with respect to accuracy) a BERT and XLNet model.</p>
<p>Can you give me some rough estimates for the following questions?:</p>
<ol>
<li>How much computing power do I need for this task, i.e. can I simply use my private laptop for this or do I need a special CPU/GPU for it?</li>
<li>So far, I just worked with classical machine learning models (e.g. random forests, SVMs, etc.). I am not experienced deep learning architectures yet. How difficult would it be to implement a BERT oder XLNet model with my own data set, having no experience with BERT oder XLNet yet? I.e. how much code would it be that I have to develop by myself? And would I need a deep understanding for it or would be sufficient to follow an online tutorial and basically copy the code from there?
Many thanks.</li>
</ol>
","bert"
"28833","Isn't attention mask for BERT model useless?","2021-07-25 17:46:51","","3","8471","<deep-learning><natural-language-processing><attention><bert>","<p>I have just dived into deep learning for NLP, and now I'm learning how the BERT model works. What I found odd is why the BERT model needs to have an attention mask. As clearly shown in this tutorial <a href=""https://huggingface.co/transformers/glossary.html"" rel=""nofollow noreferrer"">https://huggingface.co/transformers/glossary.html</a>:</p>
<pre><code>from transformers import BertTokenizer
tokenizer = BertTokenizer.from_pretrained(&quot;bert-base-cased&quot;)

sequence_a = &quot;This is a short sequence.&quot;
sequence_b = &quot;This is a rather long sequence. It is at least longer than the sequence A.&quot;

encoded_sequence_a = tokenizer(sequence_a)[&quot;input_ids&quot;]
encoded_sequence_b = tokenizer(sequence_b)[&quot;input_ids&quot;]

padded_sequences = tokenizer([sequence_a, sequence_b], padding=True)
</code></pre>
<p>Output of padded sequences input ids:</p>
<pre><code>padded_sequences[&quot;input_ids&quot;]

[[101, 1188, 1110, 170, 1603, 4954, 119, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [101, 1188, 1110, 170, 1897, 1263, 4954, 119, 1135, 1110, 1120, 1655, 2039, 1190, 1103, 4954, 138, 119, 102]]
</code></pre>
<p>Output of padded sequence attention mask:</p>
<pre><code>padded_sequences[&quot;attention_mask&quot;]
[[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]
</code></pre>
<p>In the tutorial, it clearly states that an attention mask is needed to tell the model (BERT) which input ids need to be attended and which not (if an element in attention mask is 1 then the model will pay attention to that index, if it is 0 then model will not pay attention).</p>
<p>The thing I don't get is: why does BERT have an attention mask in the first place? Doesn't model need only input ids because you can clearly see that attention_mask has zeros on the same indices as the input_ids. Why does the model need to have an additional layer of difficulty added?</p>
<p>I know that BERT was created in google's &quot;super duper laboratories&quot;, so I think the creators had something in their minds and had a strong reason for creating an attention mask as a part of the input.</p>
","bert"
"28559","Does BERT freeze the entire model body when it does fine-tuning?","2021-07-07 08:50:49","28682","2","3080","<bert><pretrained-models><fine-tuning><named-entity-recognition>","<p>Recently, I came across the BERT model. I did some research and tried some implementations.</p>
<p>I wanted to tackle a NER task, so I chose the BertForSequenceClassifications provided by HuggingFace.</p>
<pre><code>for epoch in range(1, args.epochs + 1):
    total_loss = 0
    model.train()
    for step, batch in enumerate(train_loader):
        b_input_ids = batch[0].to(device)
        b_input_mask = batch[1].to(device)
        b_labels = batch[2].to(device)
        model.zero_grad()

        outputs = model(b_input_ids, token_type_ids=None, attention_mask=b_input_mask, labels=b_labels)
        loss = outputs[0]

        total_loss += loss.item()
        loss.backward()
        torch.nn.utils.clip_grad_norm_(model.parameters(), 1.0)
        # modified based on their gradients, the learning rate, etc.
        optimizer.step()
</code></pre>
<p>The main part of my fine-tuning follows as above.</p>
<p>I am curious about to what extent the fine-tuning alters the model. Does it freeze the weights that have been provided by the pre-trained model and only alter the top classification layer, or does it change the hidden layers that are contained in the already pre-trained BERT model?</p>
","bert"
"28065","Why are BERT embeddings interpreted as representations of the corresponding words?","2021-06-02 14:59:59","","2","102","<natural-language-processing><word-embedding><bert><embeddings>","<p>It's often assumed in literature that BERT embeddings are contextual representations of the corresponding word. That is, if the 5th word is &quot;cold&quot;, then the 5th BERT embedding is a representation of that word, using context to disambiguate the word (e.g. determine whether it's to do with the illness or temperature).</p>
<p>However, because of the self-attention encoder layers, this embedding can in theory incorporate information from any of the other words in the text. BERT is trained using masked language modelling (MLM), which would encourage each embedding to learn enough to predict the corresponding word. But why wouldn't it contain additional information from other words? In other words, is there any reason to believe the BERT embeddings for different words contain well-separated information?</p>
","bert"
"27471","Embedding from Transformer-based model from paragraph or documnet (like Doc2Vec)","2021-04-22 18:50:17","","2","27","<natural-language-processing><transformer><bert><embeddings>","<p>I have a set of data that contains the different lengths of sequences. On average the sequence length is 600. The dataset is like this:</p>
<pre><code>S1 = ['Walk','Eat','Going school','Eat','Watching movie','Walk'......,'Sleep']
S2 = ['Eat','Eat','Going school','Walk','Walk','Watching movie'.......,'Eat']
.........................................
.........................................
S50 = ['Walk','Going school','Eat','Eat','Watching movie','Sleep',.......,'Walk']
</code></pre>
<p>The number of unique actions in the dataset are fixed. That means some sentences may not contain all of the actions.</p>
<p>By using Doc2Vec (Gensim library particularly), I was able to extract embedding for each of the sequences and used that for later task (i.e., clustering or similarity measure)</p>
<p>As transformer is the state-of-the-art method for NLP task. I am thinking if Transformer-based model can be used for similar task. While searching for this technique I came across the &quot;sentence-Transformer&quot;-
<a href=""https://github.com/UKPLab/sentence-transformers"" rel=""nofollow noreferrer"">https://github.com/UKPLab/sentence-transformers</a>. But it uses a pretrained BERT model (which is probably for language but my case is not related to language) to encode the sentences. Is there any way I can get embedding from my dataset using Transformer-based model?</p>
","bert"
"27415","What's new in LaBSE v2?","2021-04-19 16:33:04","","2","109","<tensorflow><bert>","<p>I can't find what's new in LaBSE v2 (<a href=""https://tfhub.dev/google/LaBSE/2"" rel=""nofollow noreferrer"">https://tfhub.dev/google/LaBSE/2</a>). What are the main highlights of v2 versus v1? And how did you find out?</p>
","bert"
"27044","Can an existing transformer model be modified to estimate the next most probable number in a sequence of numbers?","2021-03-28 03:17:29","","1","315","<transformer><attention><bert><gpt><forecasting>","<p>Models based on the transformer architectures (GPT, BERT, etc.) work awesome for NLP tasks including taking an input generated from words and producing probability estimates of the next word as the output.</p>
<p>Can an existing transformer model, such as GPT-2, be modified to perform the same task on a sequence of numbers and estimate the next most probable number? If so, what modifications do we need to perform (do we still train a tokenizer to tokenize integers/floats into token IDs?)?</p>
","bert"
"27038","Why does GPT-2 Exclude the Transformer Encoder?","2021-03-27 19:55:30","","20","13588","<natural-language-processing><transformer><attention><bert><gpt>","<p>After looking into transformers, BERT, and GPT-2, from what I understand, GPT-2 essentially uses only the decoder part of the original transformer architecture and uses masked self-attention that can only look at prior tokens.</p>
<p>Why does GPT-2 not require the encoder part of the original transformer architecture?</p>
<p><strong>GPT-2 architecture with only decoder layers</strong></p>
<p><a href=""https://i.sstatic.net/Kb8Gq.png"" rel=""noreferrer""><img src=""https://i.sstatic.net/Kb8Gq.png"" alt=""enter image description here"" /></a></p>
","bert"
"26794","Should I need to use BERT embeddings while tokenizing using BERT tokenizer?","2021-03-13 10:12:54","","2","1657","<natural-language-processing><word-embedding><bert><word2vec>","<p>I am new to BERT and NLP and I am a little confused with tokenization and word embedding.
My doubt is if I use the BertTokenizer for tokenizing a sentence then do I have to compulsorily use BertEmbedding for generating its corresponding word vectors of the tokens or I can train my own word2vec model to generate my word embedding while using BertTokenizer?</p>
<p>Pardon me if this question doesn't make any sense.</p>
","bert"
"26629","How do I calculate the probabilities of the BERT model prediction logits?","2021-03-02 10:58:51","26639","2","9074","<classification><python><bert><probability><multiclass-classification>","<p>I might be getting this completely wrong, but please let me first try to explain what I need, and then what's wrong.</p>
<p>I have a classification task. The training data has 50 different labels. The customer wants to differentiate the low probability predictions, meaning that, I have to classify some test data as &quot;Unclassified / Other&quot; depending on the probability (certainty?) of the model.</p>
<p>When I test my code, the prediction result is a numpy array. One example is:</p>
<pre><code>[[-1.7862008  -0.7037363   0.09885322  1.5318055   2.1137428  -0.2216074
   0.18905772 -0.32575375  1.0748093  -0.06001111  0.01083148  0.47495762
   0.27160102  0.13852511 -0.68440574  0.6773654  -2.2712054  -0.2864312
  -0.8428862  -2.1132915  -1.0157436  -1.0340284  -0.35126117 -1.0333195
   9.149789   -0.21288703  0.11455813 -0.32903734  0.10503325 -0.3004114
  -1.3854568  -0.01692022 -0.4388664  -0.42163098 -0.09182278 -0.28269592
  -0.33082992 -1.147654   -0.6703184   0.33038092 -0.50087476  1.1643585
   0.96983343  1.3400391   1.0692116  -0.7623776  -0.6083422  -0.91371405
   0.10002492]]
</code></pre>
<p>I'm then using <code>numpy.argmax()</code> to identify the correct label.</p>
<p>My question is, is it possible to define a threshold (say, 0.6), and then compare the probability of the argmax() element so that I can classify the prediction as &quot;other&quot; if the probability is less than the threshold value?</p>
<hr />
<p><strong>Edit 1:</strong></p>
<p>We are using 2 different models. One is Keras, and the other is BertTransformer. We have no problem in Keras since it gives the probabilities so I'm skipping Keras model.</p>
<p>The Bert model is pretrained. Here is how it is generated:</p>
<pre><code>def model(self, data):
        number_of_categories = len(data['encoded_categories'].unique())
        model = BertForSequenceClassification.from_pretrained(
            &quot;dbmdz/bert-base-turkish-128k-uncased&quot;,
            num_labels=number_of_categories,
            output_attentions=False,
            output_hidden_states=False,
        )

        # model.cuda()

        return model
</code></pre>
<p>The output given above is the result of <code>model.predict()</code> method. We compare both models, Bert is slightly ahead, therefore we know that the prediction works just fine. However, we are not sure what those numbers signify or represent.</p>
<p>Here is the <a href=""https://huggingface.co/transformers/model_doc/bert.html#bertforsequenceclassification"" rel=""nofollow noreferrer"">Bert documentation</a>.</p>
","bert"
"26511","Adding corpus to BERT for QA","2021-02-22 14:41:40","","2","39","<natural-language-processing><bert><fine-tuning>","<p>I was wondering about <strong>SciBERT</strong>'s QA abilities using SQuAD. I have a scarce textual dataset consisting of less than 100 files where doctors are discussing cancer in dialogues. I want to add it to SciBERT to see if the QA abilities will improve in the cancer disease domain.</p>
<p>After concatenating them into one large file which will be our vocab, I then clean the file (all char to lower, white space splitting, char filtering, punctuation, stopword filtering, short tokens and etc) which leaves me with a list of 3000 unique tokens</p>
<p>If I wanted to add these tokens, do I just do <code>scibert_tokenizer.add_tokens(myList)</code> where myList is the 3k tokens?</p>
<p>I can confirm that more tokens are added doing <code>print(len(scibert_tokenizer))</code> and I can see that embeddings do change such as <code>corona</code> and <code>##virus</code> changes to <code>coronavirus</code> and <code>##virus</code>.</p>
<p>Does the model need to be trained from scratch again?</p>
","bert"
"26413","Sentiment analysis does not handle neturals","2021-02-17 01:15:00","26414","0","86","<python><transformer><bert><sentiment-analysis>","<p>I'm writing some financial tools,  I've found highly performant models for question and answering but when it comes to sentiment analysis I haven't found anything that good.  I'm trying to use huggingface:</p>
<pre><code>from transformers import pipeline
classifier = pipeline('sentiment-analysis')
print(classifier(&quot;i'm good&quot;))
print(classifier(&quot;i'm bad&quot;)) 
print(classifier(&quot;i'm neutral&quot;))
print(classifier(&quot;i'm okay&quot;)) 
print(classifier(&quot;i'm indifferent&quot;)) 
</code></pre>
<p>Which returns results</p>
<blockquote>
<p>[{'label': 'POSITIVE', 'score': 0.999841034412384}]</p>
</blockquote>
<blockquote>
<p>[{'label': 'NEGATIVE', 'score': 0.9997877478599548}]</p>
</blockquote>
<blockquote>
<p>[{'label': 'NEGATIVE', 'score': 0.999396026134491}]</p>
</blockquote>
<blockquote>
<p>[{'label': 'POSITIVE', 'score': 0.9998164772987366}]</p>
</blockquote>
<blockquote>
<p>[{'label': 'NEGATIVE', 'score': 0.9997762441635132}]</p>
</blockquote>
<p>The scores for all of the neutral words come up very high in a positive or negative direction,  I would of figured the model would put the score lower.</p>
<p>I've looked at some of the more <a href=""https://huggingface.co/distilbert-base-uncased-finetuned-sst-2-english"" rel=""nofollow noreferrer"">fine-tuned models</a> yet they seem to perform the same.</p>
<p>I would assume there would be some pretrained models which could handle these use cases.  If not, How can I find neutral sentiments?</p>
","bert"
"26346","How to keep track of the subject/entity in a sentence?","2021-02-11 23:41:50","26347","1","379","<natural-language-processing><bert><sentiment-analysis>","<p>I'm working on Sentiment Analysis, using HuggingFace to perform sentiment analysis on articles</p>
<pre><code> classifier = pipeline('sentiment-analysis', model=&quot;nlptown/bert-base-multilingual-uncased-sentiment&quot;)
 classifier(['We are very happy to show you the 🤗 Transformers library.',  &quot;We hope you don't hate it.&quot;])
</code></pre>
<p>This returns</p>
<blockquote>
<p>label: POSITIVE, with score: 0.9998</p>
</blockquote>
<blockquote>
<p>label: NEGATIVE, with score: 0.5309</p>
</blockquote>
<p>Now I'm trying to understand how to keep track of a subject when performing the sentiment analysis.</p>
<p>Suppose I'm given a sentence like this.</p>
<blockquote>
<p>StackExchange is a great website. It helps users answer questions.  Hopefully, someone will help answer this question.</p>
</blockquote>
<p>I would like to keep track of the subject when performing sentiment analysis. In the example above, in the 2nd sentence 'it' refers to 'StackExchange'. I would like to be able to do track a subject between sentences.</p>
<p>Now, I could try to manually try to parse this by finding the verb and trying to figure find the phrase that comes before it. However, it doesn't sound like a very safe or accurate way to find the subject.</p>
<p>Alternatively, I could train similar to a Named Entity Recognition. However, finding a dataset for this is very hard, and training it would be very time-consuming.</p>
<p>How can I keep track of an entity within an article?</p>
","bert"
"26284","What does the outputlayer of BERT for masked language modelling look like?","2021-02-08 19:16:14","","1","623","<natural-language-processing><transformer><attention><word-embedding><bert>","<p>In the tutorial <a href=""https://www.lyrn.ai/2018/11/07/explained-bert-state-of-the-art-language-model-for-nlp/"" rel=""nofollow noreferrer"">BERT – State of the Art Language Model for NLP</a> the masked language modeling pre-training steps are described as follows:</p>
<blockquote>
<p>In technical terms, the prediction of the output words requires:</p>
<ol>
<li>Adding a classification layer on top of the encoder output.</li>
</ol>
<p>2.Multiplying the output vectors by the embedding matrix, transforming them into the vocabulary dimension.</p>
<p>3.Calculating the probability of each word in the vocabulary with softmax.</p>
</blockquote>
<p>In the Figure below this process is visualized and also from the tutorial.</p>
<p>I am confused about what exactly is done. Does it mean that each output vector O is fed into a fully connected layer with embedding_size neurons and then multiplied by the embedding matrix from the input layer?</p>
<p>Update:</p>
<p>In the tutorial <a href=""http://jalammar.github.io/illustrated-gpt2/"" rel=""nofollow noreferrer"">The Illustrated GPT-2 (Visualizing Transformer Language Models)</a> I found an explanation for GPT-2 which seems to be similar to my question.</p>
<p>In the tutorial is said that each output vector is multiplied by the input embedding matrix to get the final output.</p>
<p>Does the same mechanic apply to BERT?</p>
<p><img src=""https://miro.medium.com/max/698/0*ViwaI3Vvbnd-CJSQ.png"" alt=""Text"" /></p>
","bert"
"25616","T5 or BERT for sentence correction/generation task?","2021-01-07 10:11:26","","3","483","<natural-language-processing><bert><text-generation>","<p>I have sentences with some grammatical errors , with no punctuations and digits written in words... something like below:</p>
<p><a href=""https://i.sstatic.net/TAQkT.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/TAQkT.png"" alt=""enter image description here"" /></a></p>
<p>As you can observe, a proper noun , <strong>winston</strong> isnt highlighted with capital in Sample column. 'People' is spelled wrong and there are no punctuations in Sample column. The date in the first row isnt in right format. I have millions of rows like this and want to train a model to learn punctuations and corrections. Can a single BERT or T5 handle this task? or only option is to try 1 model for each task?
Thanks in advance</p>
","bert"
"25315","What is MNLI-(m/mm)?","2020-12-20 21:44:30","30245","1","2772","<terminology><transformer><bert><natural-language-understanding>","<p>I came across the term <strong>MNLI-(m/mm)</strong> in Table 1 of the paper <a href=""https://arxiv.org/pdf/1810.04805.pdf"" rel=""nofollow noreferrer"">BERT: Pre-training of Deep Bidirectional Transformers for Language Understanding</a>. I know what MNLI stands for, i.e. Multi-Genre Natural Language Inference, but I'm just unsure about the <strong>-(m/mm)</strong> part.</p>
<p>I tried to find some information about this in the paper <a href=""https://arxiv.org/pdf/1804.07461.pdf"" rel=""nofollow noreferrer"">GLUE: A Multi-Task Benchmark and Analysis Platform for Natural Language Understanding</a>, but this explained only the basic Multi-Genre Language Inference concept. I assume that the <strong>m/mm</strong> part was introduced later, but this doesn't make any sense because the BERT paper appeared earlier.</p>
<p>It would be nice if someone knows this or has a paper that explains this.</p>
","bert"
"25015","Transformers: how to get the output (keys and values) of the encoder?","2020-12-06 09:23:08","25030","2","726","<natural-language-processing><transformer><bert><attention>","<p>I was reading the paper <a href=""https://papers.nips.cc/paper/2017/file/3f5ee243547dee91fbd053c1c4a845aa-Paper.pdf"" rel=""nofollow noreferrer"">Attention Is All You Need</a>.</p>
<p>It seems like the last step of the encoder is a LayerNorm(relu(WX + B) + X), i.e. an add + normalization. This should result in a <span class=""math-container"">$n$</span> x <span class=""math-container"">$d^{model}$</span> matrix, where <span class=""math-container"">$n$</span> is the length of the input to the encoder.</p>
<p>How do we convert this <span class=""math-container"">$n$</span> x <span class=""math-container"">$d^{model}$</span> matrix into the keys <span class=""math-container"">$K$</span> and values <span class=""math-container"">$V$</span> that are fed into the decoder's encoder-decoder attention step?</p>
<p>Note that, if <span class=""math-container"">$h$</span> is the number of attention heads in the model, the dimensions of <span class=""math-container"">$K$</span> and <span class=""math-container"">$V$</span> should both be <span class=""math-container"">$n$</span> x <span class=""math-container"">$\frac{d^{model}}{h}$</span>. For <span class=""math-container"">$h=8$</span>, this means we need a <span class=""math-container"">$n$</span> x <span class=""math-container"">$\frac{d^{model}}{4}$</span> matrix.</p>
<p>Do we simply add an extra linear layer that learns a <span class=""math-container"">$d^{model}$</span> x <span class=""math-container"">$\frac{d^{model}}{4}$</span> weight matrix?</p>
<p>Or do we use the output of the final Add &amp; Norm layer, and simply use the first <span class=""math-container"">$\frac{d^{model}}{4}$</span> columns of the matrix and discard the rest?</p>
","bert"
"25013","Transformers: how does the decoder final layer output the desired token?","2020-12-06 08:25:45","25026","5","1073","<natural-language-processing><transformer><bert><attention>","<p>In the paper <a href=""https://papers.nips.cc/paper/2017/file/3f5ee243547dee91fbd053c1c4a845aa-Paper.pdf"" rel=""nofollow noreferrer"">Attention Is All You Need</a>, this section confuses me:</p>
<blockquote>
<p>In our model, we share the same weight matrix between the two embedding layers [in the encoding section] and the pre-softmax linear transformation [output of the decoding section]</p>
</blockquote>
<p>Shouldn't the weights be different, and not the same? Here is my understanding:</p>
<p>For simplicity, let us use the English-to-French translation task where we have <span class=""math-container"">$n^e$</span> number of English words in our dictionary and <span class=""math-container"">$n^f$</span> number of French words.</p>
<ul>
<li><p>In the encoding layer, the input tokens are <span class=""math-container"">$1$</span> x <span class=""math-container"">$n^e$</span> one-hot vectors, and are embedded with a <span class=""math-container"">$n^e$</span> x <span class=""math-container"">$d^{model}$</span> learned embedding matrix.</p>
</li>
<li><p>In the output of the decoding layer, the final step is a linear transformation with weight matrix <span class=""math-container"">$d^{model}$</span> x <span class=""math-container"">$n^f$</span>, and then applying softmax to get the probability of each french word, and choosing the french word with the highest probability.</p>
</li>
</ul>
<p>How is it that the <span class=""math-container"">$n^e$</span> x <span class=""math-container"">$n^{model}$</span> input embedding matrix share the same weights as the <span class=""math-container"">$d^{model}$</span> x <span class=""math-container"">$n^f$</span> decoding output linear matrix? To me, it seems more natural for both these matrices to be learned independently from each other via the training data, right? Or am I misinterpreting the paper?</p>
","bert"
