Post ID,Title,CreationDate,Score,ViewCount,CommentCount,AnswerCount,FavoriteCount,AcceptedAnswerId,Body
"86077","Why does GPU speed up inference?","2020-11-29 06:51:46","1","822","0","1","","86090","<p>I understand that GPU can speed up training for each batch multiple data records can be fed to the network which can be parallelized for computation. However, for inference, typically, each time the network only processes one record, for instance, for text classification, only one text (i.e., a tweet) is fed to the network. In such a case, how can GPU speed up?</p>
"
"85510","From where does BERT get the tokens it predicts?","2020-11-16 19:00:50","2","475","0","1","","85524","<p>When BERT is used for masked language modeling, it masks a token and then tries to predict it.</p>
<p>What are the candidate tokens BERT can choose from? Does it just predict an integer (like a regression problem) and then use that token? Or does it do a softmax over all possible word tokens? For the latter, isn't there just an enormous amount of possible tokens? I have a hard time imaging BERT treats it like a classification problem where # classes = # all possible word tokens.</p>
<p>From where does BERT get the token it predicts?</p>
"
"85208","How to find correlated knowledge among different documents?","2020-11-10 15:01:58","-1","30","0","1","","85210","<p>Say I have a sequence of documents clicked by a user, how can I mine the identical or semanticly similar word/knowledge/phrases shared among different documents?</p>
<p>Maybe someone can give a paper or subject relating to my goal?</p>
"
"84692","Can I fine-tune the BERT on a dissimilar/unrelated task?","2020-10-30 07:20:30","1","466","1","1","","84695","<p>In the original BERT paper, section 3 (arXiv:1810.04805) it is mentioned:</p>
<p>&quot;During pre-training, the model is trained on unlabeled data over <strong>different</strong> pre-training tasks.&quot;</p>
<p>I am not sure if I correctly understood the meaning of the word <strong>&quot;different&quot;</strong> here. different means a different <strong>dataset</strong> or a different <strong>prediction task</strong>?</p>
<p>For example if we pre-train the BERT on a &quot;sentence-classification-task&quot; with a big dataset. Then, should I fine-tune it again on the <strong>same</strong> &quot;sentence-classification-task&quot; task on a smaller and task-specific data-set or I can use the trained model for some other tasks such as &quot;sentence-tagging&quot;?</p>
"
"82765","NLP: what are the advantages of using a subword tokenizer as opposed to the standard word tokenizer?","2020-10-09 08:37:15","4","1922","0","1","","82767","<p>I'm looking at this Tensorflow colab tutorial about language translation with Transformers, <a href=""https://www.tensorflow.org/tutorials/text/transformer"" rel=""nofollow noreferrer"">https://www.tensorflow.org/tutorials/text/transformer</a>, and they tokenize the words with a subword text tokenizer. I have never seen a subword tokenizer before and don't know why or when it should be used as opposed to a word tokenizer.</p>
<p>The tutorial says <code>The tokenizer encodes the string by breaking it into subwords if the word is not in its dictionary.</code></p>
<p>To get an idea of what the results can look like, the work <code>Transformer</code> gets broken down into index-subword pairs.</p>
<pre><code>7915 ----&gt; T
1248 ----&gt; ran
7946 ----&gt; s
7194 ----&gt; former
</code></pre>
<p>Does anybody know what the advantages of breaking down words into subwords is and when somebody should use a subword tokenizer instead of the more standard word tokenizer? Is the subword tokenizer used because the translation is from Portuguese to English?</p>
<p>*The version of Tensorflow is 2.3 and this subword tokenizer belongs to tfds.deprecated.text</p>
"
"80654","Word representation that gives more weight to terms frequent in corpus?","2020-08-22 14:28:37","2","174","0","1","","80704","<p>The tf-idf discounts the words that appear in a lot of documents in the corpus. I am constructing an anomaly detection text classification algorithm that is trained only on valid documents. Later I use One-class SVM to detect outliers. Interesting enough the tf-idf performs worse than a simple count-vectorizer. First I was confused, but later it made sense to me, as tf-idf discounts attributes that are most indicative of a valid document. Therefore I was thinking of a new approach that would weight words that always appear in documents more, or rather assign a negative weight for the absence of such words. I have preset dictionary of words, so there is no worry that irrelevant words such as(is, that) will be weighted.</p>
<p>Do you have any ideas about such representations? The only thing I could imagine would be subtracting the document frequency from the attributes that are zero in a certain document.</p>
"
"71385","Using MultiLabelBinarizer for SMOTE","2020-03-28 22:49:55","1","343","0","1","","71415","<p>This is my first NLP project. I'm trying to use SMOTE for a classifier with 14 classes. I need to convert the classes into an array before using SMOTE. I tried using MultiLinearBinarizer but it does not seem to be working. From the stack trace, it seems like everything is getting converted.  Do I need to convert something else to an array? How would I do that?</p>

<pre><code>from sklearn.naive_bayes import MultinomialNB
from sklearn.pipeline import Pipeline
from sklearn.feature_extraction.text import TfidfTransformer
from sklearn.preprocessing import MultiLabelBinarizer

nb = Pipeline([('vect', CountVectorizer()),
               ('tfidf', TfidfTransformer()),
               ('clf', MultinomialNB()),
              ])
nb.fit(X_train, y_train)


mlb = MultiLabelBinarizer()
print(mlb.fit_transform(df[""Technique""].str.split("","")))
print(mlb.classes_)

import imblearn 
from imblearn.over_sampling import SMOTE 

smote = SMOTE('minority')

x_sm, y_sm = smote.fit_sample(X_train, y_train)
#print(x_sm.shape, y_sm.shape)
pd.DataFrame(x_sm.todense(), columns=tv.get_feature_names())
</code></pre>

<p>I'm getting the error ValueError: could not convert string to float: 'left left center'</p>

<p>Here is the stack trace</p>

<pre><code>[[1 0 0 ... 0 0 0]
 [1 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]
['Appeal_to_Authority' 'Appeal_to_fear-prejudice' 'Bandwagon'
 'Black-and-White_Fallacy' 'Causal_Oversimplification' 'Doubt'
 'Exaggeration' 'Flag-Waving' 'Labeling' 'Loaded_Language' 'Minimisation'
 'Name_Calling' 'Red_Herring' 'Reductio_ad_hitlerum' 'Repetition'
 'Slogans' 'Straw_Men' 'Thought-terminating_Cliches' 'Whataboutism']
---------------------------------------------------------------------------
ValueError                                Traceback (most recent call last)
&lt;ipython-input-45-68681190410f&gt; in &lt;module&gt;()
     10 smote = SMOTE('minority')
     11 
---&gt; 12 x_sm, y_sm = smote.fit_sample(X_train, y_train)
     13 #print(x_sm.shape, y_sm.shape)
     14 pd.DataFrame(x_sm.todense(), columns=tv.get_feature_names())

8 frames
/usr/local/lib/python3.6/dist-packages/numpy/core/_asarray.py in asarray(a, dtype, order)
     83 
     84     """"""
---&gt; 85     return array(a, dtype, copy=False, order=order)
     86 
     87 

ValueError: could not convert string to float: 'left left center'
<span class=""math-container"">```</span>
</code></pre>
"
"69338","Building a tag-based recommendation engine given a set of user tags?","2020-03-08 02:41:29","4","893","0","2","","69483","<p>Basically, the idea is to have users following tags on the site, so each users has a set of tags they are following. And then there is a document collection where each document in the collection has a Title, Description, and a set of tags which are of relevance to the topic being discussed in the document as determined by the author. What is the best way of recommending documents to the user, given the information we have, which would also take into consideration the semantic relevance of the title and description of a document to the user's tags, whether that be a word embeddings solution or a tf-idf solution, or a mix, do tell. I still don't know what I'm going to do about tag synonyms, it might have to be a collaborative effort like on stackoverflow, but if there is a solution to this or a pseudo-solution, and I'm writing this in C# using the Lucene.NET library, if that is of any relevance to you.</p>
"
"62538","What is the reason behind having low results using the data augmentation technique in NLP?","2019-11-01 18:20:23","1","42","0","1","","62545","<p>I used Data augmentation technique on my dataset, to have more data to train. My data is text so the data augmentation technique is based on random insertion of words, random swaps and synonyms replacement.</p>

<p>The algorithm I used performs well in other datasets, but in mine, it gives lower accuracy results comparing to the original experiment. Are there any logical interpretations?</p>
"
"60369","Is it possible to create a rule-based algorithm to compute the relevance score of question-answer pair?","2019-09-18 07:09:36","0","136","0","1","","60397","<p>In information retrieval or question answering system, we use TD-IDF or BM25 to compute the similarity score of question-question pair as the baseline or coarse ranking for deep learning.</p>

<p>In community question answering, we already have the question-answer pairs to collect some statistics info. Without deep learning, could we invent an algorithm like BM25 to compute the relevance score of question-answer pair? </p>
"
"57364","Is hyperparameter tuning more affected by the input data, or by the task?","2019-08-10 19:32:02","1","75","0","1","","57392","<p>I'm working on optimizing the hyperparameters for several ML models (FFN, CNN, LSTM, BiLSTM, CNN-LSTM) at the moment, and running this alongside another experiment examining which word embeddings are best to use on the task of binary text classification.</p>

<p>My question is: should I decide on which embeddings to use before I tune the hyperparameters, or can I decide on the best hyperparameters and then experiment with the embeddings? The task remains the same in both cases.</p>

<p>In other words, is hyperparameter tuning more affected by the task (which is constant) or by the input data?</p>
"
"57025","Why TREC set two task: document ranking and passage ranking","2019-08-06 03:29:50","1","70","0","1","","57051","<p>TREC is <a href=""https://microsoft.github.io/TREC-2019-Deep-Learning/"" rel=""nofollow noreferrer"">https://microsoft.github.io/TREC-2019-Deep-Learning/</a></p>

<p>I am new to text retrieval. Still can not understand why set the two similar task.</p>

<p>Thank you very much.</p>
"
"54748","Xgboost multiple class predictive performance beats one versus rest","2019-06-29 18:28:34","3","2194","0","1","","55738","<p>I have an NLP task I'm tackling with xgboost (R implementation).</p>

<p>Before describing my doubt I'll give you some background:</p>

<p>I have a corpus of documents for which I did topic discovery, using a term x term matrix clustering approach. For each document, I get a topic score computed using the terms in the document (with a TfIdf score). Then for each document, I pick up the topic with the highest score.</p>

<p>The following step is to create a model that given the term x document score matrix and the best topic per document, predicts the best topic.</p>

<p>I tried two different approaches:</p>

<ul>
<li>a multiple class model, where a topic is associated with each document;</li>
<li>a one versus rest series of models, one per topic, where each document is labeled as belonging or not to a topic.</li>
</ul>

<p>Here are the results of the two approaches, using AUC:</p>

<pre><code>    i                 topic    single     multi
1   1             Topic.nv1 0.9564445 0.9880821
2   2  Topic.nv10_Topic.wv9 0.9848492 0.9969546
3   3            Topic.nv11 0.9174293 0.9741100
4   4 Topic.nv12_Topic.wv11 0.9874073 0.9967725
5   5 Topic.nv13_Topic.wv10 0.9509909 0.9916768
6   6 Topic.nv14_Topic.wv12 0.9864622 0.9959161
7   7            Topic.nv15 0.7333333 0.9333333
8   8   Topic.nv2_Topic.wv3 0.9590279 0.9877953
9   9   Topic.nv3_Topic.wv5 0.9448966 0.9879057
10 10   Topic.nv4_Topic.wv2 0.9521490 0.9908656
11 11   Topic.nv5_Topic.wv6 0.9761665 0.9946294
12 12             Topic.nv6 0.9439377 0.9889028
13 13   Topic.nv7_Topic.wv4 0.9656248 0.9926163
14 14             Topic.nv8 0.9673726 0.9944970
15 15   Topic.nv9_Topic.wv8 0.9716538 0.9929586
16 16             Topic.wv1 0.9610704 0.9925414
17 17             Topic.wv7 0.9765398 0.9904255
</code></pre>

<p>It is visible that the multiclass approach systematically outperforms the one vs rest one. NB: These are training set performances.</p>

<p>Is there a clear theoretical reason for this?</p>
"
"47556","How can I output tokens from MWE Tokenizer?","2019-03-18 19:36:02","1","1291","0","1","","47682","<p>How to output the tokens produced using <a href=""https://www.nltk.org/_modules/nltk/tokenize/mwe.html"" rel=""nofollow noreferrer"">MWE Tokenizer</a>?</p>

<p>NLTK's multi-word expression tokenizer (MWETokenizer) provides a method/function <code>add_mwe()</code> that allows the user to enter multiple word expressions prior to using the tokenizer on the text.</p>

<p>Currently, I have a file consisting of phrases / multi-word expression I want to use with the tokenizer.  My concern is that the manner in which I am presenting the phrases to the function correctly and so not resulting in the desired set of tokens to be used in tokenizing the incoming text.</p>

<p>So this leads me to ask if anyone knows how to output the token generated by <code>add_mwe()</code> so that I can verify that I am correctly passing the phrase to the function?</p>
"
"44270","NLP: What are some popular packages for phrase tokenization?","2019-01-20 09:45:14","2","952","0","1","","44290","<p>I'm trying to tokenize some sentences into phrases. For instance, given</p>

<blockquote>
  <p>I think you're cute and I want to know more about you</p>
</blockquote>

<p>The tokens can be something like</p>

<blockquote>
  <p>I think you're cute</p>
</blockquote>

<p>and</p>

<blockquote>
  <p>I want to know more about you</p>
</blockquote>

<p>Similarly, given input</p>

<blockquote>
  <p>Today was great, but the weather could have been better.</p>
</blockquote>

<p>Tokens:</p>

<blockquote>
  <p>Today was great</p>
</blockquote>

<p>and</p>

<blockquote>
  <p>the weather could have been better</p>
</blockquote>

<p>Can NLTK or similar packages achieve this?</p>

<p>Any advice appreciated.</p>
"
"44215","Confidence Score For Trained Sentiment Analyser Model","2019-01-18 18:55:33","2","1189","0","1","","44931","<p>I have trained a text based sentiment analysis model, using SciKit-learn and custom data. I have the model ready and it works fine in predicting a text to a class (Positive or Negative or Neutral). I have achieved over <em>85%</em> testing accuracy and around <em>80%</em> cross validation accuracy.</p>

<p>But I want to get the <strong>confidence score</strong> attached to each of my prediction to a new example data/text I feed to the classifier. This is just an <strong>extra parameter</strong> I want to show/output apart from just the predicted class.</p>

<p>I have no idea how to achieve this, I shall be really thankful if anyone can provide some helpful insights.</p>
"
"44205","Word embeddings for Information Retrieval - Document search?","2019-01-18 15:08:49","1","1258","0","1","","44212","<p>What are good ways to find for single sentence (query) the most similiar document (text). I asked myself if word vectors (weighted average of the documents) are suitable to map a single sentence to a whole document?</p>
"
"40492","What is NLP technique to generalize manually created rules in text?","2018-10-31 10:09:30","3","693","0","1","","40500","<p>Let's say we have a free text containing key-value entities.</p>

<p>Example: ""... patient's <strong>tumour</strong> has <strong>width 6 cm</strong> and <strong>height 5 cm</strong>""</p>

<p>Then an expert comes, marks it as important, thus we do have the rule for finding the same entity in new, different texts.</p>

<p><em>What is the name of NLP technique that produces generalized rule, so that we are able to recognize also synonyms/variations with the same meaning?</em></p>

<p>Example: ""... patient with <strong>cancerous growth</strong>, <strong>60</strong> x <strong>50 mm</strong>""</p>

<p>I need to to learn terminology to be able to search for papers. If you could add also some references to state-of-art approaches, would be great.</p>
"
"37489","mathematical accurate definition of the binary independence model","2018-08-27 21:19:58","1","81","0","1","","37622","<p>I have a hard time understanding the exact mathematical meaning behind the binary independence model. On <a href=""https://en.wikipedia.org/wiki/Binary_Independence_Model"" rel=""nofollow noreferrer"">wikipedia</a> we can see the following definition  or similarly in the <a href=""https://nlp.stanford.edu/IR-book/html/htmledition/the-binary-independence-model-1.html"" rel=""nofollow noreferrer"">book</a> from Manning and Schütze,</p>

<p>it claims that </p>

<blockquote>
  <p>The probability P(R|d,q) that a document is relevant derives from the probability of relevance of the terms vector of that document P(R|x,q). By using the Bayes rule we get:</p>
</blockquote>

<p>$P(R|x,q) = \dfrac{P(x|R,q)P(R|q)}{P(x|q)}$ </p>

<p>Now, Bayes rule is as follows:
$P(A|B) = \dfrac{P(B|A)P(A)}{P(B)}$ </p>

<p>If you set $A := R$ and $B := x,q$ you get:
$P(A|B) = P(R|x,q) = \dfrac{P(x,q|R)P(R)}{P(x,q)}$ </p>

<p>If you compare the terms, you'll notice why I am confused:</p>

<ul>
<li>$x=x,q$</li>
<li>$R,q=q$</li>
<li>$R|q=R$</li>
<li>$x|q=x,q$ </li>
</ul>

<p>This result has nothing to do with the initial claim.
I think that I miss the definition of the 'comma' in this context. I am not aware of multi-dimensional probabilities. As I understand, a probability $P$ is always defined over a $\sigma$ algebra of an event space $\Omega$</p>

<p>In order to understand what's the idea behind the formula above, here a few things that could help:</p>

<ul>
<li>What does the comma  <em>precisely</em> mean in the formula above (in mathematical notation)?</li>
<li>What is the underlying $\Omega$ ? If there is a probability $P$, then there must be an Omega $\Omega$ which serves as the space on which we define probabilities. It's not clear at all what this space is. If a document is a vector $x \in \{{0,1}\}^n$ and the query is a vector $q \in \{{0,1}\}^n$, then defining a space like $\Omega := \{{0,1}\}^n \times \{{0,1}\}^n$ could make sense. In this case it's not clear what $R$ is. Maybe the intent is to use $\Omega := \{{0,1}\}^n \times \{{0,1}\}^n \times \{{relevant, nonrelevant}\}$</li>
<li>Do $R$, $x$ or $q$ have anything to do with random variables? If yes, then it would help to see their domain, e.g: $R : \Omega \mapsto {0,1}  $ </li>
<li>Because the conditional probability is defined between 2 sets, $R$ and $x,q$, as well as $x$ and $R,q$ or $R|q$ should represent sets. If $R$ is a random variable, then maybe in the formula above the term $R$ represents the set $\{\omega \in \Omega\ | R(\omega)=relevant\}$. What is then the set for $x$ or for $q$ ?</li>
</ul>
"
"37406","Classifying whether a comment or review is a complaint or appreciation of product and extracting the Topic?","2018-08-24 21:22:28","0","170","1","1","","37626","<p>I need to classify whether a given review or comment is a complaint or appreciation. This is planned to be used in multiple places, product review pages of own site as well as facebook and twitter. Suggestions on how to approach please.</p>

<p>The Problems that are confusing me:</p>

<ol>
<li>In FB/Twitter I don't know which product it is for, I need to extract that from text as well.</li>
<li>I need to extract the complaint/appreciation part and group similar ones together, (like good color reproduction and great clarity into just good display)</li>
<li>Articles(each document) will be differently sized.</li>
<li>Data availability is none, I will prepare data by going through our FB etc.</li>
</ol>

<p>My initial thought was LSTM based classification, but point 3,4 make that hard. Even with 3,4 solved. How do I go about 1,2. I only have played with word2vec a bit and done some twitter sentiment analysis dummy projects. Point 1,2 seem Information Retrieval, Need pointers for that.</p>
"
"35602","What machine learning algorithms to use for unsupervised POS tagging?","2018-07-17 15:13:42","4","1491","1","4","","35604","<p>I am interested in an <em>unsupervised</em> approach to training a POS-tagger.</p>

<p>Labeling is very difficult and I would like to test a tagger for my specific domain (chats) where users typically write in lower cases etc. If it matters, the data is mostly in German.</p>

<p>I read about about old techniques like HMM, but maybe there are newer and better ways?</p>
"
"29162","How do NLP tokenizers handle hashtags?","2018-03-16 14:55:49","0","1621","0","1","","29167","<p>I know that tokenizers turn words into numerics but what about hashtags? Are tokenizers design to handle hashtags or should I be filtering the ""#"" prior to tokenizing? What about the ""@"" symbol? </p>
"
"24868","Extracting NER from a Spanish language text file","2017-11-17 20:23:07","1","2062","1","1","","24870","<p>I am trying to extract various Named Entities from a Spanish language text file. I tried using nltk but to no success. I am using Python 2 with nltk 3.x.</p>
"
"22306","ADHoc Information Retrieval","2017-08-16 14:13:30","1","136","3","1","","23181","<p>I want to extract the total bill from image receipts. I could extract the entire data present in the image but now I am struck with the problem of extracting only the information that I need.</p>

<p>This is the image that I have.</p>

<p><a href=""https://i.sstatic.net/38XnB.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/38XnB.png"" alt=""enter image description here""></a></p>

<p>I am pasting the extracted information from the image</p>

<pre><code>m cm lnnk 3mm: :33; no 1 z m

x Visut all! ms“; (or nulnunn mfn an an: nan.



Sub Iota] 19.56
TOTAL 19.56
VISA 1956
Fun 19.56
D!!! You Know 0



For ureat-tastlru dessens under 200
cahries, try our Triple Berry Frozen
Yogurt Sunda: a dish of Frozen Yogurt.
or a Vanma rozen Vugurt Done.
</code></pre>

<p>From this data I just want to extract the total bill. To get this I found out that I could use Ad Hoc Normalization (Adhoc retrieval). Can someone provide any insights on Adhoc retrieval. If there are any other option to extract the data from the image please let me do so. I am using tesseract to extract this information. Sometimes it is no giving the proper output. I could use some help in improvising the output given by the tesseract.</p>
"
"14805","Are there libraries or techniques for 'noisifying' text data?","2016-10-28 21:47:16","3","818","6","3","","25060","<p><em>Data augmentation</em> techniques for image data and audio data (eg speech recognition) have proven successful and are now common.</p>

<p>Are there libraries or techniques for augmenting <em>text</em> data?</p>

<p>For example:</p>

<blockquote>
  <p>in: 'How are you?'<br>
  out: ['how are you?', 'HOW ARE YOU?', 'hwo are y ou?', 'How're you?', 'how r u', ...]</p>
</blockquote>
"
"5893","How to create a good list of stopwords","2015-05-24 21:45:02","10","18933","4","5","","5902","<p>I am looking for some hints on how to curate a list of stopwords. Does someone know / can someone recommend a good method to extract stopword lists from the dataset itself for preprocessing and filtering?</p>

<p><strong>The Data:</strong></p>

<p>a huge amount of human text input of variable length (searchterms and whole sentences (up to 200 characters) ) over several years. The text contains a lot of spam (like machine input from bots, single words, stupid searches, product searches ... ) and only a few % of seems to be useful. I realised that sometimes (only very rarely) people search my side by asking really cool questions. These questions are so cool, that i think it is worth to have a deeper look into them to see how people search over time and what topics people have been interested in using my website.</p>

<p><strong>My problem:</strong></p>

<p>is that i am really struggling with the preprocessing (i.e. dropping the spam). I already tried some stopword list from the web (NLTK etc.), but these don't really help my needs regarding this dataset. </p>

<p>Thanks for your ideas and discussion folks!</p>
"
"5209","Accuracy of Stanford NER","2015-02-23 08:00:03","4","3565","0","2","","5998","<p>I am performing Named Entity Recognition using Stanford NER. I have successfully trained and tested my model. Now I want to know:</p>

<p>1) What is the general way of measuring accuracy of NER model ?? For example what techniques or approaches are used ??</p>

<p>2) Is there any built-in method in STANFORD NER for evaluating the accuracy ??</p>
"
"896","How to implement Brown Clustering Algorithm in O(|V|k^2)","2014-08-03 16:38:38","4","2007","2","2","","932","<p>I am trying to implement the Brown Clustering Algorithm.</p>

<p><strong>Paper details: ""Class-Based n-gram Models of Natural Language"" by Brown et al</strong></p>

<p>The algorithm is supposed to in <code>O(|V|k^2)</code> where <code>|V|</code> is the size of the vocabulary and k is the number of clusters. I am unable to implement it this efficiently. In fact, the best I can manage is <code>O(|V|k^3)</code> which is too slow. My current implementation for the main part of the algorithm is as follows:</p>

<pre><code>for w = number of clusters + 1 to |V|
{
   word = next most frequent word in the corpus

   assign word to a new cluster 

   initialize MaxQuality to 0

   initialize ArgMax vector to (0,0)

   for i = 0 to number of clusters - 1 
   {
      for j = i to number of clusters
      {
         Quality = Mutual Information if we merge cluster i and cluster j

         if Quality &gt; MaxQuality
         {
            MaxQuality = Quality 

            ArgMax = (i,j) 
         }
      }
   }
} 
</code></pre>

<p>I compute quality as follows:</p>

<pre><code>1. Before entering the second loop compute the pre-merge quality i.e. quality before doing any merges.
2. Every time a cluster-pair merge step is considered:
    i. assign quality := pre-merge quality
   ii. quality = quality - any terms in the mutual information equation that contain cluster i or cluster j (pre-merge)
  iii. quality = quality + any terms in the mutual information equation that contain (cluster i U cluster j)  (post-merge)
</code></pre>

<p>In my implementation, the first loop has approx |V| iterations, the second and third loop approx k iterations each. To compute quality at each step requires approx a further k iterations. In total it runs in <code>(|V|k^3)</code> time.</p>

<p>How do you get it to run in <code>(|V|k^2)</code>?</p>
"
